title,total_price,price_per_sqm,district,area,layout,floor,year_built,decoration,orientation,has_elevator,subway_distance,rooms,halls,baths,current_floor,total_floors,floor_ratio,house_age
房源836,168.7,12281.0,成华区,137.4,1室1厅2卫,23/12,2016.0,精装,西,有,330.0,1.0,1.0,2.0,23.0,12.0,1.9166666666666667,8.0
房源837,318.8,18543.0,温江区,171.9,1室2厅2卫,25/27,2012.0,精装,北,有,2410.0,1.0,2.0,2.0,25.0,27.0,0.9259259259259259,12.0
房源838,176.6,17834.0,高新区,99.0,1室1厅1卫,9/6,2003.0,精装,北,有,363.0,1.0,1.0,1.0,9.0,6.0,1.5,21.0
房源839,162.6,16959.0,金牛区,95.9,2室2厅1卫,23/2,1993.0,精装,西南,有,597.0,2.0,2.0,1.0,23.0,2.0,11.5,31.0
房源840,191.6,17357.0,金牛区,110.4,4室2厅2卫,9/28,2008.0,毛坯,东南,有,785.0,4.0,2.0,2.0,9.0,28.0,0.32142857142857145,16.0
房源841,129.6,8591.0,天府新区,150.9,1室2厅1卫,29/17,1993.0,简装,西北,无,106.0,1.0,2.0,1.0,29.0,17.0,1.7058823529411764,31.0
房源842,232.3,15256.0,高新区,152.3,3室2厅1卫,1/19,2019.0,毛坯,北,有,2691.0,3.0,2.0,1.0,1.0,19.0,0.05263157894736842,5.0
房源843,179.7,18464.0,温江区,97.3,4室1厅1卫,28/6,2008.0,精装,北,有,469.0,4.0,1.0,1.0,28.0,6.0,4.666666666666667,16.0
房源844,131.6,18799.0,高新区,70.0,4室1厅1卫,5/2,2020.0,精装,东北,有,84.0,4.0,1.0,1.0,5.0,2.0,2.5,4.0
房源845,186.4,12862.0,成华区,144.9,1室2厅2卫,9/29,2020.0,简装,西南,有,714.5,1.0,2.0,2.0,9.0,29.0,0.3103448275862069,4.0
房源846,168.4,24329.0,双流区,69.2,3室1厅1卫,26/14,1998.0,精装,西,无,917.0,3.0,1.0,1.0,26.0,14.0,1.8571428571428572,26.0
房源847,187.0,13669.0,天府新区,136.8,2室2厅1卫,4/4,2002.0,毛坯,东北,有,721.0,2.0,2.0,1.0,4.0,4.0,1.0,22.0
房源848,351.8,22847.0,锦江区,154.0,2室2厅2卫,21/15,2003.0,毛坯,东北,有,1186.0,2.0,2.0,2.0,21.0,15.0,1.4,21.0
房源849,312.3,20136.0,天府新区,155.1,2室1厅2卫,8/26,1999.0,毛坯,东,无,57.0,2.0,1.0,2.0,8.0,26.0,0.3076923076923077,25.0
房源850,240.7,14769.0,金牛区,163.0,2室1厅1卫,4/16,2020.0,毛坯,南,无,335.0,2.0,1.0,1.0,4.0,16.0,0.25,4.0
房源851,486.2,26877.0,温江区,180.9,4室2厅1卫,21/28,2012.0,毛坯,东,有,1711.0,4.0,2.0,1.0,21.0,28.0,0.75,12.0
房源852,150.4,12032.0,高新区,125.0,1室1厅2卫,4/16,2016.0,简装,北,有,83.0,1.0,1.0,2.0,4.0,16.0,0.25,8.0
房源853,360.4,22596.0,温江区,159.5,2室1厅2卫,22/12,1995.0,毛坯,东南,无,1934.0,2.0,1.0,2.0,22.0,12.0,1.8333333333333333,29.0
房源854,328.7,23003.0,成华区,142.9,3室2厅1卫,16/19,2015.0,精装,南,有,96.0,3.0,2.0,1.0,16.0,19.0,0.8421052631578947,9.0
房源855,114.2,14647.0,天府新区,78.0,1室2厅2卫,8/6,1991.0,精装,南,无,1799.0,1.0,2.0,2.0,8.0,6.0,1.3333333333333333,33.0
房源856,134.5,24962.0,武侯区,53.9,4室2厅2卫,10/5,2002.0,精装,东南,无,448.0,4.0,2.0,2.0,10.0,5.0,2.0,22.0
房源857,155.3,16750.0,天府新区,92.7,2室1厅2卫,29/18,2008.0,精装,南,无,714.5,2.0,1.0,2.0,29.0,18.0,1.6111111111111112,16.0
房源858,226.5,19443.0,锦江区,116.5,1室1厅2卫,10/10,1990.0,简装,东南,有,166.0,1.0,1.0,2.0,10.0,10.0,1.0,34.0
房源859,275.2,19302.0,天府新区,142.6,1室1厅2卫,7/18,2021.0,精装,南,无,68.0,1.0,1.0,2.0,7.0,18.0,0.3888888888888889,3.0
房源860,307.6,17328.0,龙泉驿区,177.5,2室2厅1卫,1/7,2011.0,简装,东北,有,243.0,2.0,2.0,1.0,1.0,7.0,0.14285714285714285,13.0
房源861,175.1,22054.0,成华区,79.4,2室2厅2卫,21/1,2018.0,精装,西北,无,137.0,2.0,2.0,2.0,21.0,1.0,21.0,6.0
房源862,151.1,21967.0,青羊区,68.8,4室1厅2卫,15/4,1991.0,简装,西南,有,714.5,4.0,1.0,2.0,15.0,4.0,3.75,33.0
房源863,180.0,9257.0,成华区,194.5,1室2厅1卫,28/29,2000.0,简装,西南,有,722.0,1.0,2.0,1.0,28.0,29.0,0.9655172413793104,24.0
房源864,162.3,24522.0,高新区,66.2,3室1厅2卫,20/10,2006.0,简装,东,有,889.0,3.0,1.0,2.0,20.0,10.0,2.0,18.0
房源865,118.0,9688.0,青羊区,121.8,1室2厅2卫,23/9,1997.0,精装,东北,有,1560.0,1.0,2.0,2.0,23.0,9.0,2.5555555555555554,27.0
房源866,319.2,23163.0,高新区,137.8,4室2厅2卫,2/28,2011.0,简装,南,有,714.5,4.0,2.0,2.0,2.0,28.0,0.07142857142857142,13.0
房源867,310.1,23634.0,高新区,131.2,3室2厅1卫,14/16,1993.0,毛坯,西,无,938.0,3.0,2.0,1.0,14.0,16.0,0.875,31.0
房源868,78.9,12545.0,锦江区,62.9,1室1厅1卫,1/2,2000.0,毛坯,东南,有,531.0,1.0,1.0,1.0,1.0,2.0,0.5,24.0
房源869,93.4,15946.0,锦江区,58.6,1室1厅1卫,7/29,1997.0,精装,东北,无,642.0,1.0,1.0,1.0,7.0,29.0,0.2413793103448276,27.0
房源870,82.1,12471.0,双流区,65.8,4室1厅2卫,10/22,1998.0,毛坯,南,有,535.0,4.0,1.0,2.0,10.0,22.0,0.45454545454545453,26.0
房源871,233.2,16925.0,金牛区,137.8,1室1厅1卫,20/1,2015.0,毛坯,西南,有,1846.0,1.0,1.0,1.0,20.0,1.0,20.0,9.0
房源872,216.8,16460.0,双流区,131.7,3室2厅2卫,13/1,1991.0,毛坯,西南,有,261.0,3.0,2.0,2.0,13.0,1.0,13.0,33.0
房源873,186.4,21898.0,双流区,85.1,4室1厅1卫,5/16,2005.0,精装,东南,有,6.0,4.0,1.0,1.0,5.0,16.0,0.3125,19.0
房源874,357.7,24552.0,金牛区,145.7,1室2厅1卫,15/17,2020.0,精装,西,无,1054.0,1.0,2.0,1.0,15.0,17.0,0.8823529411764706,4.0
房源875,432.1,24978.0,武侯区,173.0,2室2厅1卫,28/23,1995.0,毛坯,南,有,226.0,2.0,2.0,1.0,28.0,23.0,1.2173913043478262,29.0
房源876,85.4,15189.0,青羊区,56.2,3室2厅2卫,16/13,2010.0,精装,南,有,2208.0,3.0,2.0,2.0,16.0,13.0,1.2307692307692308,14.0
房源877,211.4,16954.0,温江区,124.7,2室1厅1卫,11/17,2015.0,简装,西,有,1959.0,2.0,1.0,1.0,11.0,17.0,0.6470588235294118,9.0
房源878,147.0,9583.0,双流区,153.4,1室1厅1卫,17/2,2008.0,毛坯,西,无,80.0,1.0,1.0,1.0,17.0,2.0,8.5,16.0
房源879,122.7,13971.0,天府新区,87.8,3室2厅2卫,13/14,2017.0,精装,西,有,112.0,3.0,2.0,2.0,13.0,14.0,0.9285714285714286,7.0
房源880,219.6,22824.0,天府新区,96.2,4室1厅2卫,11/28,1997.0,精装,西南,有,684.0,4.0,1.0,2.0,11.0,28.0,0.39285714285714285,27.0
房源881,370.3,26078.0,高新区,142.0,1室1厅2卫,10/3,2003.0,毛坯,东南,有,940.0,1.0,1.0,2.0,10.0,3.0,3.3333333333333335,21.0
房源882,218.5,11828.0,金牛区,184.7,1室2厅2卫,29/27,2013.0,精装,东北,有,321.0,1.0,2.0,2.0,29.0,27.0,1.0740740740740742,11.0
房源883,257.9,15038.0,高新区,171.5,1室2厅2卫,17/15,2015.0,毛坯,西北,有,1262.0,1.0,2.0,2.0,17.0,15.0,1.1333333333333333,9.0
房源884,245.7,17868.0,龙泉驿区,137.5,2室2厅1卫,9/10,2020.0,精装,西,无,904.0,2.0,2.0,1.0,9.0,10.0,0.9,4.0
房源885,309.4,19401.0,龙泉驿区,159.5,2室2厅2卫,8/21,2021.0,简装,东南,有,393.0,2.0,2.0,2.0,8.0,21.0,0.38095238095238093,3.0
房源886,146.1,13952.0,温江区,104.7,1室2厅1卫,13/27,1991.0,毛坯,东,有,26.0,1.0,2.0,1.0,13.0,27.0,0.48148148148148145,33.0
房源887,294.0,20120.0,锦江区,146.1,4室2厅2卫,18/5,2014.0,简装,南,有,1387.0,4.0,2.0,2.0,18.0,5.0,3.6,10.0
房源888,187.4,15631.0,锦江区,119.9,1室1厅1卫,6/17,1991.0,毛坯,南,有,242.0,1.0,1.0,1.0,6.0,17.0,0.35294117647058826,33.0
房源889,140.7,17928.0,金牛区,78.5,3室1厅1卫,11/20,1990.0,精装,西北,有,1799.0,3.0,1.0,1.0,11.0,20.0,0.55,34.0
房源890,322.0,20731.0,金牛区,155.3,4室1厅2卫,16/9,2001.0,简装,西北,无,545.0,4.0,1.0,2.0,16.0,9.0,1.7777777777777777,23.0
房源891,240.7,18032.0,双流区,133.5,1室1厅1卫,2/5,1998.0,精装,北,无,861.0,1.0,1.0,1.0,2.0,5.0,0.4,26.0
房源892,164.2,15818.0,龙泉驿区,103.8,2室1厅1卫,1/4,2017.0,毛坯,东,无,2063.0,2.0,1.0,1.0,1.0,4.0,0.25,7.0
房源893,325.8,17452.0,双流区,186.7,4室2厅2卫,4/22,2022.0,毛坯,东北,无,1992.0,4.0,2.0,2.0,4.0,22.0,0.18181818181818182,2.0
房源894,93.2,17558.0,锦江区,53.1,4室1厅2卫,26/25,2011.0,毛坯,西北,有,464.0,4.0,1.0,2.0,26.0,25.0,1.04,13.0
房源895,157.3,16150.0,青羊区,97.4,1室1厅2卫,3/9,2014.0,毛坯,西,有,234.0,1.0,1.0,2.0,3.0,9.0,0.3333333333333333,10.0
房源896,97.7,16706.0,青羊区,58.5,3室2厅1卫,22/23,2007.0,毛坯,西,有,1492.0,3.0,2.0,1.0,22.0,23.0,0.9565217391304348,17.0
房源897,428.9,25993.0,金牛区,165.0,4室2厅2卫,12/10,1995.0,简装,东北,有,568.0,4.0,2.0,2.0,12.0,10.0,1.2,29.0
房源898,323.1,20805.0,高新区,155.3,4室2厅2卫,2/11,2007.0,毛坯,西南,有,213.0,4.0,2.0,2.0,2.0,11.0,0.18181818181818182,17.0
房源899,164.7,16523.0,锦江区,99.7,3室1厅1卫,10/22,2005.0,精装,东,有,2348.0,3.0,1.0,1.0,10.0,22.0,0.45454545454545453,19.0
房源900,325.1,21485.0,青羊区,151.3,2室1厅2卫,6/18,2006.0,简装,西,有,221.0,2.0,1.0,2.0,6.0,18.0,0.3333333333333333,18.0
房源901,178.7,16331.0,锦江区,109.4,3室1厅2卫,2/2,1997.0,精装,西北,无,26.0,3.0,1.0,2.0,2.0,2.0,1.0,27.0
房源902,390.0,23866.0,成华区,163.4,3室1厅1卫,10/16,2002.0,毛坯,北,无,20.0,3.0,1.0,1.0,10.0,16.0,0.625,22.0
房源903,234.4,19848.0,天府新区,118.1,2室1厅2卫,12/1,1996.0,精装,东南,无,974.0,2.0,1.0,2.0,12.0,1.0,12.0,28.0
房源904,195.2,17463.0,龙泉驿区,111.8,3室1厅1卫,21/8,2006.0,简装,南,有,1084.0,3.0,1.0,1.0,21.0,8.0,2.625,18.0
房源905,384.9,20239.0,双流区,190.2,1室2厅1卫,16/18,2021.0,简装,东,有,373.0,1.0,2.0,1.0,16.0,18.0,0.8888888888888888,3.0
房源906,88.9,10146.0,锦江区,87.6,2室2厅1卫,13/15,2011.0,简装,南,有,386.0,2.0,2.0,1.0,13.0,15.0,0.8666666666666667,13.0
房源907,84.2,12366.0,天府新区,68.1,1室2厅2卫,21/12,2002.0,精装,东南,有,415.0,1.0,2.0,2.0,21.0,12.0,1.75,22.0
房源908,165.7,12030.0,成华区,137.7,3室1厅1卫,8/10,2012.0,简装,东,有,1140.0,3.0,1.0,1.0,8.0,10.0,0.8,12.0
房源909,365.7,18715.0,双流区,195.4,3室1厅2卫,14/5,2018.0,精装,西北,有,60.0,3.0,1.0,2.0,14.0,5.0,2.8,6.0
房源910,284.5,26663.0,锦江区,106.7,3室1厅2卫,18/19,2011.0,毛坯,东南,有,2647.0,3.0,1.0,2.0,18.0,19.0,0.9473684210526315,13.0
房源911,172.9,29157.0,金牛区,59.3,1室1厅2卫,15/6,1990.0,毛坯,西,有,252.0,1.0,1.0,2.0,15.0,6.0,2.5,34.0
房源912,213.8,21190.0,天府新区,100.9,3室2厅1卫,27/11,2018.0,精装,东北,有,8026.0,3.0,2.0,1.0,27.0,11.0,2.4545454545454546,6.0
房源913,258.1,20504.0,双流区,125.9,3室1厅2卫,21/11,1994.0,简装,西,有,188.0,3.0,1.0,2.0,21.0,11.0,1.9090909090909092,30.0
房源914,66.8,8995.0,锦江区,74.3,4室2厅2卫,20/20,1999.0,精装,西北,有,1476.0,4.0,2.0,2.0,20.0,20.0,1.0,25.0
房源915,227.3,15287.0,天府新区,148.7,1室2厅2卫,21/18,2008.0,精装,东北,有,253.0,1.0,2.0,2.0,21.0,18.0,1.1666666666666667,16.0
房源916,280.8,14061.0,成华区,199.7,4室1厅1卫,25/18,2006.0,精装,西,有,84.0,4.0,1.0,1.0,25.0,18.0,1.3888888888888888,18.0
房源917,175.5,14896.0,锦江区,117.8,4室2厅1卫,10/2,2002.0,毛坯,东南,有,2079.0,4.0,2.0,1.0,10.0,2.0,5.0,22.0
房源918,177.1,17159.0,锦江区,103.2,4室2厅2卫,26/9,1999.0,精装,东南,有,1957.0,4.0,2.0,2.0,26.0,9.0,2.888888888888889,25.0
房源919,172.2,15640.0,锦江区,110.1,4室1厅1卫,14/19,1991.0,毛坯,东南,无,517.0,4.0,1.0,1.0,14.0,19.0,0.7368421052631579,33.0
房源920,54.5,8104.0,温江区,67.3,1室2厅2卫,10/23,1995.0,精装,南,无,1212.0,1.0,2.0,2.0,10.0,23.0,0.43478260869565216,29.0
房源921,396.8,21740.0,金牛区,182.5,3室1厅1卫,4/29,1997.0,毛坯,西北,有,814.0,3.0,1.0,1.0,4.0,29.0,0.13793103448275862,27.0
房源922,141.8,12636.0,成华区,112.2,4室1厅2卫,29/6,2014.0,精装,东南,有,714.5,4.0,1.0,2.0,29.0,6.0,4.833333333333333,10.0
房源923,207.5,19196.0,双流区,108.1,4室1厅1卫,14/4,1996.0,精装,西,有,378.0,4.0,1.0,1.0,14.0,4.0,3.5,28.0
房源924,422.7,28370.0,温江区,149.0,4室1厅1卫,26/15,2012.0,简装,北,有,742.0,4.0,1.0,1.0,26.0,15.0,1.7333333333333334,12.0
房源925,155.9,13403.0,高新区,116.3,4室2厅2卫,16/7,2008.0,简装,西北,有,664.0,4.0,2.0,2.0,16.0,7.0,2.2857142857142856,16.0
房源926,78.7,5349.0,温江区,147.2,4室2厅1卫,17/19,2011.0,精装,东南,有,714.5,4.0,2.0,1.0,17.0,19.0,0.8947368421052632,13.0
房源927,98.1,16570.0,龙泉驿区,59.2,2室2厅2卫,29/19,2002.0,精装,北,有,2221.0,2.0,2.0,2.0,29.0,19.0,1.5263157894736843,22.0
房源928,404.5,23505.0,龙泉驿区,172.1,1室2厅2卫,17/6,2010.0,精装,东北,有,181.0,1.0,2.0,2.0,17.0,6.0,2.8333333333333335,14.0
房源929,531.1,27792.0,锦江区,191.1,2室1厅2卫,29/11,1990.0,精装,西,无,162.0,2.0,1.0,2.0,29.0,11.0,2.6363636363636362,34.0
房源930,174.6,11852.0,温江区,147.3,4室2厅1卫,16/25,2008.0,简装,东南,有,860.0,4.0,2.0,1.0,16.0,25.0,0.64,16.0
房源931,395.7,20483.0,高新区,193.2,3室1厅1卫,8/11,2022.0,毛坯,南,无,1071.0,3.0,1.0,1.0,8.0,11.0,0.7272727272727273,2.0
房源932,113.9,15673.0,温江区,72.7,2室2厅1卫,7/26,1993.0,精装,南,有,216.0,2.0,2.0,1.0,7.0,26.0,0.2692307692307692,31.0
房源933,212.4,17470.0,金牛区,121.6,1室2厅2卫,24/22,1992.0,简装,东北,有,495.0,1.0,2.0,2.0,24.0,22.0,1.0909090909090908,32.0
房源934,438.0,31222.0,金牛区,140.3,3室1厅1卫,25/19,2016.0,精装,北,无,2929.0,3.0,1.0,1.0,25.0,19.0,1.3157894736842106,8.0
房源935,144.0,10485.0,高新区,137.3,3室2厅1卫,26/10,2017.0,精装,西南,无,283.0,3.0,2.0,1.0,26.0,10.0,2.6,7.0
房源936,212.3,19269.0,温江区,110.2,1室2厅2卫,9/4,1995.0,毛坯,南,有,1104.0,1.0,2.0,2.0,9.0,4.0,2.25,29.0
房源937,204.8,20338.0,天府新区,100.7,4室2厅2卫,23/15,1995.0,精装,西北,有,1348.0,4.0,2.0,2.0,23.0,15.0,1.5333333333333334,29.0
房源938,161.7,23429.0,金牛区,69.0,3室1厅1卫,13/25,2012.0,精装,南,有,594.0,3.0,1.0,1.0,13.0,25.0,0.52,12.0
房源939,201.2,18490.0,金牛区,108.8,2室1厅2卫,2/2,2022.0,毛坯,南,有,2773.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
房源940,145.4,19540.0,青羊区,74.4,3室1厅2卫,16/9,2005.0,毛坯,西,无,1334.0,3.0,1.0,2.0,16.0,9.0,1.7777777777777777,19.0
房源941,257.0,16042.0,温江区,160.2,2室1厅1卫,28/13,2013.0,毛坯,南,无,612.0,2.0,1.0,1.0,28.0,13.0,2.1538461538461537,11.0
房源942,157.3,19346.0,金牛区,81.3,3室1厅1卫,3/9,1994.0,毛坯,东,有,714.5,3.0,1.0,1.0,3.0,9.0,0.3333333333333333,30.0
房源943,95.7,16284.0,成华区,58.8,2室2厅2卫,13/21,2002.0,简装,东南,有,1180.0,2.0,2.0,2.0,13.0,21.0,0.6190476190476191,22.0
房源944,280.5,21108.0,温江区,132.9,4室1厅1卫,22/2,2001.0,简装,东北,有,897.0,4.0,1.0,1.0,22.0,2.0,11.0,23.0
房源945,225.0,16152.0,龙泉驿区,139.3,2室1厅2卫,8/27,1994.0,简装,南,有,2109.0,2.0,1.0,2.0,8.0,27.0,0.2962962962962963,30.0
房源946,359.5,19886.0,青羊区,180.8,3室1厅1卫,9/16,2020.0,精装,西南,无,441.0,3.0,1.0,1.0,9.0,16.0,0.5625,4.0
房源947,243.7,17854.0,金牛区,136.5,2室2厅2卫,2/6,2017.0,毛坯,西北,无,357.0,2.0,2.0,2.0,2.0,6.0,0.3333333333333333,7.0
房源948,240.6,23630.0,青羊区,101.8,2室1厅1卫,22/8,2017.0,毛坯,西南,有,241.0,2.0,1.0,1.0,22.0,8.0,2.75,7.0
房源949,302.5,17743.0,龙泉驿区,170.5,1室1厅2卫,26/28,2019.0,简装,南,有,39.0,1.0,1.0,2.0,26.0,28.0,0.9285714285714286,5.0
房源950,119.7,9135.0,高新区,131.0,1室1厅1卫,5/9,2007.0,精装,南,有,44.0,1.0,1.0,1.0,5.0,9.0,0.5555555555555556,17.0
房源951,150.5,24310.0,高新区,61.9,4室2厅2卫,1/9,2016.0,精装,东,有,2041.0,4.0,2.0,2.0,1.0,9.0,0.1111111111111111,8.0
房源952,181.7,13471.0,温江区,134.9,1室2厅1卫,10/23,2015.0,精装,南,无,1134.0,1.0,2.0,1.0,10.0,23.0,0.43478260869565216,9.0
房源953,274.3,14731.0,龙泉驿区,186.2,1室1厅2卫,4/3,2007.0,简装,南,有,1080.0,1.0,1.0,2.0,4.0,3.0,1.3333333333333333,17.0
房源954,164.3,15022.0,武侯区,109.4,2室1厅1卫,10/15,2022.0,精装,东南,有,954.0,2.0,1.0,1.0,10.0,15.0,0.6666666666666666,2.0
房源955,234.8,24872.0,武侯区,94.4,2室2厅2卫,11/14,2014.0,精装,西南,有,1892.0,2.0,2.0,2.0,11.0,14.0,0.7857142857142857,10.0
房源956,52.4,7322.0,温江区,71.5,1室1厅1卫,6/12,2020.0,精装,东,无,654.0,1.0,1.0,1.0,6.0,12.0,0.5,4.0
房源958,267.5,23280.0,青羊区,114.9,1室1厅2卫,16/3,2022.0,简装,东,无,714.5,1.0,1.0,2.0,16.0,3.0,5.333333333333333,2.0
房源959,266.5,19116.0,青羊区,139.4,3室2厅1卫,2/11,2021.0,毛坯,西南,无,2613.0,3.0,2.0,1.0,2.0,11.0,0.18181818181818182,3.0
房源960,110.1,17726.0,高新区,62.1,2室1厅1卫,29/9,2007.0,毛坯,南,无,1200.0,2.0,1.0,1.0,29.0,9.0,3.2222222222222223,17.0
房源961,370.9,19428.0,武侯区,190.9,2室2厅2卫,3/29,2006.0,简装,西南,有,297.0,2.0,2.0,2.0,3.0,29.0,0.10344827586206896,18.0
房源962,336.5,20606.0,双流区,163.3,4室2厅1卫,18/20,1996.0,毛坯,西南,有,830.0,4.0,2.0,1.0,18.0,20.0,0.9,28.0
房源963,292.9,21226.0,金牛区,138.0,2室2厅2卫,15/14,2019.0,精装,东,有,761.0,2.0,2.0,2.0,15.0,14.0,1.0714285714285714,5.0
房源964,362.2,20778.0,金牛区,174.3,3室2厅2卫,2/17,2001.0,精装,东北,有,148.0,3.0,2.0,2.0,2.0,17.0,0.11764705882352941,23.0
房源965,114.4,18448.0,金牛区,62.0,4室1厅1卫,22/26,2000.0,精装,北,有,895.0,4.0,1.0,1.0,22.0,26.0,0.8461538461538461,24.0
房源966,206.7,17013.0,高新区,121.5,2室1厅2卫,8/10,1993.0,精装,东,有,378.0,2.0,1.0,2.0,8.0,10.0,0.8,31.0
房源967,249.2,17244.0,龙泉驿区,144.5,3室2厅1卫,26/18,2006.0,简装,东,有,54.0,3.0,2.0,1.0,26.0,18.0,1.4444444444444444,18.0
房源968,296.7,17025.0,天府新区,174.3,4室2厅1卫,25/29,2021.0,毛坯,东,无,2969.0,4.0,2.0,1.0,25.0,29.0,0.8620689655172413,3.0
房源969,396.5,23669.0,武侯区,167.5,4室2厅2卫,19/8,2009.0,毛坯,西,有,714.5,4.0,2.0,2.0,19.0,8.0,2.375,15.0
房源970,192.1,20968.0,武侯区,91.6,4室1厅2卫,28/8,2020.0,精装,东北,有,2095.0,4.0,1.0,2.0,28.0,8.0,3.5,4.0
房源972,146.2,21280.0,青羊区,68.7,1室2厅2卫,12/22,1990.0,毛坯,西,无,442.0,1.0,2.0,2.0,12.0,22.0,0.5454545454545454,34.0
房源973,344.0,18974.0,锦江区,181.3,1室2厅1卫,17/4,1992.0,简装,东,无,719.0,1.0,2.0,1.0,17.0,4.0,4.25,32.0
房源974,350.2,17906.0,温江区,195.6,2室2厅2卫,17/14,2011.0,毛坯,北,无,1126.0,2.0,2.0,2.0,17.0,14.0,1.2142857142857142,13.0
房源975,123.0,16057.0,青羊区,76.6,1室1厅2卫,19/9,2006.0,精装,东,无,3225.0,1.0,1.0,2.0,19.0,9.0,2.111111111111111,18.0
房源976,373.9,23621.0,龙泉驿区,158.3,1室1厅2卫,21/12,2003.0,精装,南,有,293.0,1.0,1.0,2.0,21.0,12.0,1.75,21.0
房源977,127.3,22738.0,温江区,56.0,1室2厅2卫,5/11,2002.0,简装,北,有,2079.0,1.0,2.0,2.0,5.0,11.0,0.45454545454545453,22.0
房源978,156.6,14136.0,武侯区,110.8,2室1厅2卫,20/3,1991.0,毛坯,西,有,2578.0,2.0,1.0,2.0,20.0,3.0,6.666666666666667,33.0
房源979,255.2,20035.0,龙泉驿区,127.4,4室1厅1卫,21/15,2002.0,简装,西北,有,1110.0,4.0,1.0,1.0,21.0,15.0,1.4,22.0
房源980,180.2,13142.0,温江区,137.1,1室1厅2卫,14/11,2005.0,简装,西南,有,2678.0,1.0,1.0,2.0,14.0,11.0,1.2727272727272727,19.0
房源981,211.4,11102.0,双流区,190.4,3室1厅1卫,20/8,2007.0,精装,西南,有,507.0,3.0,1.0,1.0,20.0,8.0,2.5,17.0
房源982,224.2,14866.0,双流区,150.8,1室2厅1卫,4/27,1996.0,毛坯,东北,有,3058.0,1.0,2.0,1.0,4.0,27.0,0.14814814814814814,28.0
房源983,272.7,22312.0,成华区,122.2,2室1厅2卫,12/8,2019.0,精装,西北,有,1213.0,2.0,1.0,2.0,12.0,8.0,1.5,5.0
房源984,390.4,22766.0,天府新区,171.5,4室1厅2卫,6/15,1996.0,毛坯,东南,有,43.0,4.0,1.0,2.0,6.0,15.0,0.4,28.0
房源985,396.1,20565.0,双流区,192.6,3室2厅2卫,12/16,2004.0,精装,东北,无,2374.0,3.0,2.0,2.0,12.0,16.0,0.75,20.0
房源986,115.3,21625.0,武侯区,53.3,2室1厅2卫,16/27,2008.0,精装,北,有,663.0,2.0,1.0,2.0,16.0,27.0,0.5925925925925926,16.0
房源987,406.3,20581.0,锦江区,197.4,1室2厅2卫,21/20,1991.0,毛坯,西,无,617.0,1.0,2.0,2.0,21.0,20.0,1.05,33.0
房源988,93.0,14793.0,金牛区,62.9,4室2厅2卫,20/28,2002.0,毛坯,北,有,836.0,4.0,2.0,2.0,20.0,28.0,0.7142857142857143,22.0
房源989,347.2,20160.0,成华区,172.2,4室1厅1卫,4/11,2020.0,精装,北,无,162.0,4.0,1.0,1.0,4.0,11.0,0.36363636363636365,4.0
房源990,202.6,22002.0,金牛区,92.1,1室2厅1卫,13/29,2005.0,毛坯,西南,无,633.0,1.0,2.0,1.0,13.0,29.0,0.4482758620689655,19.0
房源991,152.0,21771.0,天府新区,69.8,2室1厅1卫,9/4,1995.0,精装,东,有,1779.0,2.0,1.0,1.0,9.0,4.0,2.25,29.0
房源992,277.8,23945.0,温江区,116.0,2室2厅1卫,12/9,2017.0,毛坯,南,有,714.5,2.0,2.0,1.0,12.0,9.0,1.3333333333333333,7.0
房源993,315.8,21542.0,高新区,146.6,3室1厅1卫,13/16,2021.0,精装,东南,有,319.0,3.0,1.0,1.0,13.0,16.0,0.8125,3.0
房源994,211.6,19757.0,双流区,107.1,2室1厅2卫,26/6,1999.0,精装,西,无,2.0,2.0,1.0,2.0,26.0,6.0,4.333333333333333,25.0
房源995,135.9,23351.0,锦江区,58.2,4室1厅2卫,10/13,2007.0,精装,北,无,537.0,4.0,1.0,2.0,10.0,13.0,0.7692307692307693,17.0
房源996,250.0,17867.0,天府新区,139.9,3室2厅2卫,7/28,1993.0,简装,东南,无,1303.0,3.0,2.0,2.0,7.0,28.0,0.25,31.0
房源997,252.0,13591.0,金牛区,185.4,1室2厅2卫,26/19,1998.0,毛坯,北,有,1603.0,1.0,2.0,2.0,26.0,19.0,1.368421052631579,26.0
房源998,184.7,17185.0,成华区,107.5,1室2厅2卫,24/19,1996.0,精装,西北,有,2904.0,1.0,2.0,2.0,24.0,19.0,1.263157894736842,28.0
房源999,117.6,14275.0,双流区,82.4,3室1厅2卫,17/13,1997.0,简装,西南,无,938.0,3.0,1.0,2.0,17.0,13.0,1.3076923076923077,27.0
