title,total_price,price_per_sqm,district,area,layout,floor,year_built,decoration,orientation,has_elevator,subway_distance,rooms,halls,baths,current_floor,total_floors,floor_ratio,house_age,hospital_distance,school_distance,is_near_hospital,is_near_school,is_near_subway
房源743,385.9,23809.0,青羊区,162.1,1室1厅1卫,24/2,2001.0,精装,西南,有,1725,1.0,1.0,1.0,24.0,2.0,12.0,23.0,1223,1566,True,False,False
房源744,110.6,13363.0,天府新区,82.8,3室1厅2卫,8/20,1992.0,简装,北,有,737,3.0,1.0,2.0,8.0,20.0,0.4,32.0,724,2469,True,False,True
房源745,113.2,19192.0,双流区,59.0,2室2厅2卫,2/11,2022.0,精装,北,有,2890,2.0,2.0,2.0,2.0,11.0,0.1818181818181818,2.0,4708,3518,False,False,False
房源746,159.2,22876.0,青羊区,69.6,3室1厅1卫,26/7,2011.0,精装,北,无,1109,3.0,1.0,1.0,26.0,7.0,3.7142857142857135,13.0,2548,3938,False,False,False
房源747,288.9,20505.0,高新区,140.9,4室1厅1卫,6/10,1998.0,简装,东北,有,740,4.0,1.0,1.0,6.0,10.0,0.6,26.0,4915,1049,False,True,True
房源748,336.1,18948.0,金牛区,177.4,4室2厅2卫,5/11,2007.0,简装,西北,无,2939,4.0,2.0,2.0,5.0,11.0,0.4545454545454545,17.0,2073,3727,False,False,False
房源749,130.4,23005.0,武侯区,56.7,3室1厅2卫,1/2,2018.0,精装,西北,有,2759,3.0,1.0,2.0,1.0,2.0,0.5,6.0,2328,984,False,True,False
房源751,216.5,21389.0,金牛区,101.2,1室2厅2卫,19/2,2006.0,简装,西南,有,1961,1.0,2.0,2.0,19.0,2.0,9.5,18.0,2417,2227,False,False,False
房源752,179.4,14730.0,双流区,121.8,2室1厅1卫,21/20,1992.0,毛坯,北,有,2956,2.0,1.0,1.0,21.0,20.0,1.05,32.0,4734,2656,False,False,False
房源753,167.5,8847.0,高新区,189.3,2室1厅2卫,29/23,1994.0,简装,西北,有,1305,2.0,1.0,2.0,29.0,23.0,1.2608695652173914,30.0,2526,994,False,True,False
房源754,205.1,20556.0,锦江区,99.8,4室1厅1卫,21/24,2003.0,毛坯,西北,有,785,4.0,1.0,1.0,21.0,24.0,0.875,21.0,4244,2635,False,False,True
房源755,297.9,24868.0,天府新区,119.8,1室1厅2卫,4/12,1992.0,精装,西南,有,1951,1.0,1.0,2.0,4.0,12.0,0.3333333333333333,32.0,1401,606,True,True,False
房源756,90.2,17313.0,龙泉驿区,52.1,1室1厅2卫,22/20,2012.0,精装,东北,有,287,1.0,1.0,2.0,22.0,20.0,1.1,12.0,2539,3965,False,False,True
房源757,141.6,22764.0,龙泉驿区,62.2,2室2厅2卫,18/1,2019.0,毛坯,南,有,1719,2.0,2.0,2.0,18.0,1.0,18.0,5.0,509,2289,True,False,False
房源758,231.4,26061.0,金牛区,88.8,3室1厅2卫,1/24,2012.0,简装,南,有,1787,3.0,1.0,2.0,1.0,24.0,0.0416666666666666,12.0,760,3261,True,False,False
房源759,133.2,24575.0,双流区,54.2,2室1厅1卫,14/4,2016.0,精装,东南,无,1084,2.0,1.0,1.0,14.0,4.0,3.5,8.0,2173,961,False,True,False
房源760,379.1,26200.0,锦江区,144.7,3室1厅1卫,5/11,1999.0,毛坯,西北,有,647,3.0,1.0,1.0,5.0,11.0,0.4545454545454545,25.0,2719,848,False,True,True
房源761,247.5,21711.0,温江区,114.0,4室2厅2卫,24/28,2014.0,简装,西,有,2872,4.0,2.0,2.0,24.0,28.0,0.8571428571428571,10.0,2560,3723,False,False,False
房源762,242.9,18377.0,高新区,132.2,4室1厅2卫,23/13,2002.0,毛坯,南,无,1531,4.0,1.0,2.0,23.0,13.0,1.7692307692307692,22.0,4213,611,False,True,False
房源763,76.1,9990.0,温江区,76.2,3室1厅1卫,16/24,2005.0,简装,东南,无,975,3.0,1.0,1.0,16.0,24.0,0.6666666666666666,19.0,2119,3220,False,False,True
房源764,158.3,16770.0,天府新区,94.4,1室1厅1卫,13/24,2011.0,简装,东,有,717,1.0,1.0,1.0,13.0,24.0,0.5416666666666666,13.0,820,1382,True,True,True
房源765,206.2,13784.0,锦江区,149.6,1室2厅1卫,22/26,2006.0,简装,西,有,2561,1.0,2.0,1.0,22.0,26.0,0.8461538461538461,18.0,1842,3271,True,False,False
房源766,562.1,28855.0,锦江区,194.8,4室2厅1卫,2/16,2012.0,简装,西北,有,1465,4.0,2.0,1.0,2.0,16.0,0.125,12.0,2876,2037,False,False,False
房源767,98.6,17121.0,高新区,57.6,1室2厅2卫,6/14,1998.0,毛坯,南,有,1343,1.0,2.0,2.0,6.0,14.0,0.4285714285714285,26.0,3332,1054,False,True,False
房源768,341.8,18616.0,成华区,183.6,4室2厅1卫,1/17,1991.0,毛坯,东北,无,1002,4.0,2.0,1.0,1.0,17.0,0.0588235294117647,33.0,3324,334,False,True,False
房源769,283.3,20757.0,温江区,136.5,3室1厅2卫,11/19,2021.0,毛坯,东,无,262,3.0,1.0,2.0,11.0,19.0,0.5789473684210527,3.0,2494,744,False,True,True
房源770,245.2,18218.0,青羊区,134.6,1室2厅1卫,3/11,2011.0,毛坯,东南,有,2074,1.0,2.0,1.0,3.0,11.0,0.2727272727272727,13.0,3458,2440,False,False,False
房源771,330.9,26475.0,龙泉驿区,125.0,2室1厅1卫,29/5,2002.0,毛坯,南,无,369,2.0,1.0,1.0,29.0,5.0,5.8,22.0,2538,2282,False,False,True
房源772,89.9,14887.0,成华区,60.4,4室2厅2卫,17/26,1997.0,简装,西北,有,731,4.0,2.0,2.0,17.0,26.0,0.6538461538461539,27.0,3990,1530,False,False,True
房源773,120.5,18973.0,青羊区,63.5,4室2厅1卫,22/7,1990.0,精装,南,有,1005,4.0,2.0,1.0,22.0,7.0,3.142857142857143,34.0,4177,652,False,True,False
房源774,200.2,14288.0,双流区,140.1,4室1厅1卫,10/28,2006.0,精装,西南,无,2114,4.0,1.0,1.0,10.0,28.0,0.3571428571428571,18.0,1618,1202,True,True,False
房源775,115.3,11400.0,高新区,101.1,1室1厅1卫,29/11,2001.0,毛坯,东,有,1741,1.0,1.0,1.0,29.0,11.0,2.636363636363636,23.0,2104,1655,False,False,False
房源776,280.3,14941.0,双流区,187.6,2室2厅1卫,3/20,1993.0,毛坯,南,无,304,2.0,2.0,1.0,3.0,20.0,0.15,31.0,4527,3209,False,False,True
房源777,197.7,17815.0,龙泉驿区,111.0,3室2厅2卫,10/27,2002.0,精装,北,无,681,3.0,2.0,2.0,10.0,27.0,0.3703703703703703,22.0,735,2048,True,False,True
房源778,113.3,15853.0,武侯区,71.5,1室2厅2卫,10/14,2020.0,简装,东北,有,1679,1.0,2.0,2.0,10.0,14.0,0.7142857142857143,4.0,2469,458,False,True,False
房源779,228.5,14538.0,青羊区,157.2,4室1厅2卫,12/15,2006.0,毛坯,西南,有,940,4.0,1.0,2.0,12.0,15.0,0.8,18.0,4929,2277,False,False,True
房源780,103.1,10968.0,成华区,94.0,3室1厅1卫,10/10,2012.0,简装,西南,有,1936,3.0,1.0,1.0,10.0,10.0,1.0,12.0,2408,1256,False,True,False
房源781,226.5,17584.0,青羊区,128.8,1室1厅2卫,26/19,2013.0,精装,南,有,1351,1.0,1.0,2.0,26.0,19.0,1.368421052631579,11.0,875,2371,True,False,False
房源782,162.1,10476.0,青羊区,154.7,1室1厅1卫,1/24,1994.0,精装,东北,有,1819,1.0,1.0,1.0,1.0,24.0,0.0416666666666666,30.0,4030,703,False,True,False
房源783,403.3,21800.0,高新区,185.0,2室2厅2卫,29/26,1994.0,毛坯,西南,有,1742,2.0,2.0,2.0,29.0,26.0,1.1153846153846154,30.0,3135,3152,False,False,False
房源784,310.8,18412.0,双流区,168.8,2室2厅2卫,10/2,2006.0,简装,西,无,2743,2.0,2.0,2.0,10.0,2.0,5.0,18.0,2070,815,False,True,False
房源785,162.3,10712.0,温江区,151.5,4室1厅1卫,17/24,2019.0,毛坯,东,有,2397,4.0,1.0,1.0,17.0,24.0,0.7083333333333334,5.0,3060,3079,False,False,False
房源786,249.9,16454.0,武侯区,151.9,4室1厅1卫,7/7,1998.0,精装,西,有,974,4.0,1.0,1.0,7.0,7.0,1.0,26.0,3891,1687,False,False,True
房源787,273.2,14239.0,高新区,191.9,4室1厅1卫,20/27,1995.0,简装,东南,有,1564,4.0,1.0,1.0,20.0,27.0,0.7407407407407407,29.0,3465,3753,False,False,False
房源788,185.0,19596.0,天府新区,94.4,4室1厅2卫,9/22,2014.0,毛坯,西,无,2343,4.0,1.0,2.0,9.0,22.0,0.4090909090909091,10.0,4143,2879,False,False,False
房源789,124.0,24702.0,高新区,50.2,2室1厅1卫,2/14,2008.0,毛坯,东北,有,789,2.0,1.0,1.0,2.0,14.0,0.1428571428571428,16.0,4350,1255,False,True,True
房源790,78.3,8624.0,龙泉驿区,90.8,3室2厅2卫,17/1,2005.0,毛坯,北,有,2110,3.0,2.0,2.0,17.0,1.0,17.0,19.0,1372,2499,True,False,False
房源791,153.6,18575.0,武侯区,82.7,2室1厅1卫,9/20,2010.0,精装,西南,无,2786,2.0,1.0,1.0,9.0,20.0,0.45,14.0,1752,3933,True,False,False
房源792,256.8,17199.0,锦江区,149.3,2室1厅1卫,21/19,1991.0,毛坯,东北,有,1522,2.0,1.0,1.0,21.0,19.0,1.105263157894737,33.0,1814,2012,True,False,False
房源793,309.9,21357.0,天府新区,145.1,4室2厅1卫,4/28,1999.0,简装,西南,有,2101,4.0,2.0,1.0,4.0,28.0,0.1428571428571428,25.0,3398,3294,False,False,False
房源794,265.0,19066.0,金牛区,139.0,2室1厅2卫,8/13,2005.0,毛坯,西北,无,771,2.0,1.0,2.0,8.0,13.0,0.6153846153846154,19.0,577,907,True,True,True
房源795,74.6,14240.0,高新区,52.4,4室2厅1卫,4/9,2004.0,精装,北,有,1271,4.0,2.0,1.0,4.0,9.0,0.4444444444444444,20.0,3121,3988,False,False,False
房源796,261.3,16405.0,青羊区,159.3,1室2厅2卫,9/22,2002.0,毛坯,西南,无,1595,1.0,2.0,2.0,9.0,22.0,0.4090909090909091,22.0,4727,2767,False,False,False
房源797,138.1,14020.0,温江区,98.5,2室1厅2卫,18/12,2002.0,精装,西,有,1043,2.0,1.0,2.0,18.0,12.0,1.5,22.0,1100,1573,True,False,False
房源798,350.2,23380.0,锦江区,149.8,4室2厅2卫,10/11,2021.0,精装,西北,有,2346,4.0,2.0,2.0,10.0,11.0,0.9090909090909092,3.0,1565,3488,True,False,False
房源799,241.7,18107.0,高新区,133.5,1室1厅2卫,7/9,1997.0,简装,西北,无,1549,1.0,1.0,2.0,7.0,9.0,0.7777777777777778,27.0,2636,3213,False,False,False
房源800,278.9,27506.0,高新区,101.4,3室1厅1卫,6/19,2007.0,简装,东南,有,2639,3.0,1.0,1.0,6.0,19.0,0.3157894736842105,17.0,2949,1835,False,False,False
房源801,124.2,17697.0,成华区,70.2,4室1厅1卫,16/15,2015.0,毛坯,西北,无,995,4.0,1.0,1.0,16.0,15.0,1.0666666666666669,9.0,2843,2925,False,False,True
房源802,92.8,14458.0,成华区,64.2,1室2厅2卫,7/16,1999.0,精装,西北,无,2289,1.0,2.0,2.0,7.0,16.0,0.4375,25.0,2363,2682,False,False,False
房源803,182.2,10431.0,锦江区,174.7,1室1厅2卫,5/16,2020.0,精装,南,无,1436,1.0,1.0,2.0,5.0,16.0,0.3125,4.0,1818,1741,True,False,False
房源804,168.7,8984.0,双流区,187.8,2室1厅1卫,1/19,2022.0,简装,北,无,264,2.0,1.0,1.0,1.0,19.0,0.0526315789473684,2.0,4097,3279,False,False,True
房源805,148.7,10079.0,成华区,147.5,2室2厅1卫,5/7,2018.0,简装,西,有,2461,2.0,2.0,1.0,5.0,7.0,0.7142857142857143,6.0,4262,2097,False,False,False
房源806,126.7,19336.0,青羊区,65.5,2室1厅1卫,19/22,1994.0,毛坯,东北,无,2168,2.0,1.0,1.0,19.0,22.0,0.8636363636363636,30.0,2690,594,False,True,False
房源807,226.6,20544.0,天府新区,110.3,3室2厅1卫,5/29,2002.0,精装,西,有,1205,3.0,2.0,1.0,5.0,29.0,0.1724137931034483,22.0,1492,1054,True,True,False
房源808,160.8,10094.0,金牛区,159.3,3室2厅2卫,17/26,1990.0,简装,西,有,1853,3.0,2.0,2.0,17.0,26.0,0.6538461538461539,34.0,3212,1694,False,False,False
房源809,375.3,22475.0,武侯区,167.0,1室1厅2卫,22/8,2012.0,毛坯,南,无,2452,1.0,1.0,2.0,22.0,8.0,2.75,12.0,2692,485,False,True,False
房源810,105.5,15585.0,金牛区,67.7,2室2厅1卫,29/29,1992.0,精装,东,有,2038,2.0,2.0,1.0,29.0,29.0,1.0,32.0,1748,1569,True,False,False
房源811,93.7,18734.0,金牛区,50.0,3室1厅2卫,1/2,1992.0,精装,西南,有,470,3.0,1.0,2.0,1.0,2.0,0.5,32.0,3554,936,False,True,True
房源812,408.6,26061.0,武侯区,156.8,1室2厅1卫,15/20,1996.0,简装,西南,有,1980,1.0,2.0,1.0,15.0,20.0,0.75,28.0,4533,1591,False,False,False
房源813,232.7,22484.0,成华区,103.5,2室1厅1卫,28/18,2004.0,毛坯,东北,有,952,2.0,1.0,1.0,28.0,18.0,1.5555555555555556,20.0,2497,3608,False,False,True
房源814,146.9,16657.0,锦江区,88.2,4室2厅1卫,11/25,1992.0,简装,西北,无,483,4.0,2.0,1.0,11.0,25.0,0.44,32.0,4187,829,False,True,True
房源815,70.3,13544.0,武侯区,51.9,4室2厅1卫,10/24,2018.0,毛坯,东南,有,2031,4.0,2.0,1.0,10.0,24.0,0.4166666666666667,6.0,2651,3923,False,False,False
房源816,94.9,7241.0,龙泉驿区,131.0,4室1厅1卫,24/4,2019.0,精装,东北,有,2592,4.0,1.0,1.0,24.0,4.0,6.0,5.0,4518,2368,False,False,False
房源817,256.0,14404.0,双流区,177.7,2室2厅1卫,5/4,2007.0,毛坯,东,无,524,2.0,2.0,1.0,5.0,4.0,1.25,17.0,3610,3258,False,False,True
房源818,328.0,16944.0,天府新区,193.6,3室1厅1卫,13/25,2000.0,毛坯,西南,有,2308,3.0,1.0,1.0,13.0,25.0,0.52,24.0,2470,3214,False,False,False
房源819,176.2,13064.0,温江区,134.9,3室1厅2卫,13/18,1990.0,毛坯,东南,有,728,3.0,1.0,2.0,13.0,18.0,0.7222222222222222,34.0,697,1093,True,True,True
房源820,220.6,17344.0,成华区,127.2,2室2厅1卫,29/27,2018.0,毛坯,东北,有,994,2.0,2.0,1.0,29.0,27.0,1.0740740740740742,6.0,3126,3891,False,False,True
房源821,115.5,18384.0,双流区,62.8,4室1厅1卫,24/2,1999.0,毛坯,东南,有,2637,4.0,1.0,1.0,24.0,2.0,12.0,25.0,1702,2447,True,False,False
房源822,223.3,16876.0,武侯区,132.3,2室1厅1卫,16/1,2006.0,简装,西,有,2474,2.0,1.0,1.0,16.0,1.0,16.0,18.0,2535,3099,False,False,False
房源823,157.8,14750.0,龙泉驿区,107.0,3室1厅1卫,26/19,2020.0,毛坯,北,无,697,3.0,1.0,1.0,26.0,19.0,1.368421052631579,4.0,977,777,True,True,True
房源824,265.9,18843.0,温江区,141.1,3室2厅1卫,9/28,2008.0,毛坯,西,有,2436,3.0,2.0,1.0,9.0,28.0,0.3214285714285714,16.0,1754,1922,True,False,False
房源825,218.9,20210.0,天府新区,108.3,1室1厅1卫,3/25,1992.0,精装,南,无,692,1.0,1.0,1.0,3.0,25.0,0.12,32.0,1422,3669,True,False,True
房源826,107.9,12548.0,天府新区,86.0,2室2厅1卫,7/29,2004.0,毛坯,西北,无,1787,2.0,2.0,1.0,7.0,29.0,0.2413793103448276,20.0,919,1239,True,True,False
房源827,160.9,25055.0,成华区,64.2,3室1厅2卫,10/1,2022.0,精装,西南,有,672,3.0,1.0,2.0,10.0,1.0,10.0,2.0,2704,825,False,True,True
房源828,170.2,17507.0,武侯区,97.2,2室2厅2卫,10/21,2015.0,简装,东南,有,2175,2.0,2.0,2.0,10.0,21.0,0.4761904761904761,9.0,3097,2681,False,False,False
房源829,116.7,18094.0,双流区,64.5,1室2厅2卫,9/28,2005.0,简装,东北,有,2190,1.0,2.0,2.0,9.0,28.0,0.3214285714285714,19.0,1620,301,True,True,False
房源830,164.8,21541.0,锦江区,76.5,1室1厅2卫,15/15,2022.0,毛坯,西北,有,1804,1.0,1.0,2.0,15.0,15.0,1.0,2.0,3568,674,False,True,False
房源831,379.7,19166.0,双流区,198.1,2室2厅2卫,3/25,2009.0,简装,北,无,2570,2.0,2.0,2.0,3.0,25.0,0.12,15.0,1450,2640,True,False,False
房源832,265.5,22766.0,双流区,116.6,1室1厅2卫,5/9,2002.0,毛坯,东北,有,276,1.0,1.0,2.0,5.0,9.0,0.5555555555555556,22.0,2836,3184,False,False,True
房源833,252.3,19436.0,天府新区,129.8,2室2厅2卫,26/22,2022.0,简装,西南,有,628,2.0,2.0,2.0,26.0,22.0,1.181818181818182,2.0,2743,3352,False,False,True
房源834,270.4,14938.0,锦江区,181.0,2室1厅1卫,9/23,1994.0,毛坯,东南,有,1733,2.0,1.0,1.0,9.0,23.0,0.391304347826087,30.0,3145,852,False,True,False
房源835,394.8,19808.0,锦江区,199.3,3室2厅2卫,7/24,2003.0,毛坯,东南,有,1065,3.0,2.0,2.0,7.0,24.0,0.2916666666666667,21.0,2357,2665,False,False,False
房源836,168.7,12281.0,成华区,137.4,1室1厅2卫,23/12,2016.0,精装,西,有,1617,1.0,1.0,2.0,23.0,12.0,1.9166666666666667,8.0,2365,1825,False,False,False
房源837,318.8,18543.0,温江区,171.9,1室2厅2卫,25/27,2012.0,精装,北,有,297,1.0,2.0,2.0,25.0,27.0,0.925925925925926,12.0,3412,2151,False,False,True
房源838,176.6,17834.0,高新区,99.0,1室1厅1卫,9/6,2003.0,精装,北,有,2757,1.0,1.0,1.0,9.0,6.0,1.5,21.0,3353,680,False,True,False
房源839,162.6,16959.0,金牛区,95.9,2室2厅1卫,23/2,1993.0,精装,西南,有,2989,2.0,2.0,1.0,23.0,2.0,11.5,31.0,3728,1946,False,False,False
房源840,191.6,17357.0,金牛区,110.4,4室2厅2卫,9/28,2008.0,毛坯,东南,有,952,4.0,2.0,2.0,9.0,28.0,0.3214285714285714,16.0,4219,313,False,True,True
房源841,129.6,8591.0,天府新区,150.9,1室2厅1卫,29/17,1993.0,简装,西北,无,1637,1.0,2.0,1.0,29.0,17.0,1.7058823529411764,31.0,3728,803,False,True,False
房源842,232.3,15256.0,高新区,152.3,3室2厅1卫,1/19,2019.0,毛坯,北,有,2169,3.0,2.0,1.0,1.0,19.0,0.0526315789473684,5.0,2871,2578,False,False,False
房源843,179.7,18464.0,温江区,97.3,4室1厅1卫,28/6,2008.0,精装,北,有,1180,4.0,1.0,1.0,28.0,6.0,4.666666666666667,16.0,3391,2308,False,False,False
房源844,131.6,18799.0,高新区,70.0,4室1厅1卫,5/2,2020.0,精装,东北,有,2989,4.0,1.0,1.0,5.0,2.0,2.5,4.0,4256,3455,False,False,False
房源845,186.4,12862.0,成华区,144.9,1室2厅2卫,9/29,2020.0,简装,西南,有,197,1.0,2.0,2.0,9.0,29.0,0.3103448275862069,4.0,4725,429,False,True,True
房源846,168.4,24329.0,双流区,69.2,3室1厅1卫,26/14,1998.0,精装,西,无,2003,3.0,1.0,1.0,26.0,14.0,1.8571428571428568,26.0,594,1137,True,True,False
房源847,187.0,13669.0,天府新区,136.8,2室2厅1卫,4/4,2002.0,毛坯,东北,有,534,2.0,2.0,1.0,4.0,4.0,1.0,22.0,3174,3516,False,False,True
房源848,351.8,22847.0,锦江区,154.0,2室2厅2卫,21/15,2003.0,毛坯,东北,有,736,2.0,2.0,2.0,21.0,15.0,1.4,21.0,2455,3238,False,False,True
房源849,312.3,20136.0,天府新区,155.1,2室1厅2卫,8/26,1999.0,毛坯,东,无,687,2.0,1.0,2.0,8.0,26.0,0.3076923076923077,25.0,1293,2340,True,False,True
房源850,240.7,14769.0,金牛区,163.0,2室1厅1卫,4/16,2020.0,毛坯,南,无,443,2.0,1.0,1.0,4.0,16.0,0.25,4.0,2334,327,False,True,True
房源851,486.2,26877.0,温江区,180.9,4室2厅1卫,21/28,2012.0,毛坯,东,有,1417,4.0,2.0,1.0,21.0,28.0,0.75,12.0,2616,2413,False,False,False
房源852,150.4,12032.0,高新区,125.0,1室1厅2卫,4/16,2016.0,简装,北,有,2079,1.0,1.0,2.0,4.0,16.0,0.25,8.0,4606,3534,False,False,False
房源853,360.4,22596.0,温江区,159.5,2室1厅2卫,22/12,1995.0,毛坯,东南,无,670,2.0,1.0,2.0,22.0,12.0,1.8333333333333333,29.0,3825,1552,False,False,True
房源854,328.7,23003.0,成华区,142.9,3室2厅1卫,16/19,2015.0,精装,南,有,710,3.0,2.0,1.0,16.0,19.0,0.8421052631578947,9.0,3419,560,False,True,True
房源855,114.2,14647.0,天府新区,78.0,1室2厅2卫,8/6,1991.0,精装,南,无,1827,1.0,2.0,2.0,8.0,6.0,1.3333333333333333,33.0,3097,2346,False,False,False
房源856,134.5,24962.0,武侯区,53.9,4室2厅2卫,10/5,2002.0,精装,东南,无,2390,4.0,2.0,2.0,10.0,5.0,2.0,22.0,3705,1772,False,False,False
房源857,155.3,16750.0,天府新区,92.7,2室1厅2卫,29/18,2008.0,精装,南,无,1954,2.0,1.0,2.0,29.0,18.0,1.6111111111111112,16.0,1314,1747,True,False,False
房源858,226.5,19443.0,锦江区,116.5,1室1厅2卫,10/10,1990.0,简装,东南,有,2708,1.0,1.0,2.0,10.0,10.0,1.0,34.0,845,759,True,True,False
房源859,275.2,19302.0,天府新区,142.6,1室1厅2卫,7/18,2021.0,精装,南,无,1059,1.0,1.0,2.0,7.0,18.0,0.3888888888888889,3.0,2849,600,False,True,False
房源860,307.6,17328.0,龙泉驿区,177.5,2室2厅1卫,1/7,2011.0,简装,东北,有,2179,2.0,2.0,1.0,1.0,7.0,0.1428571428571428,13.0,862,3266,True,False,False
房源861,175.1,22054.0,成华区,79.4,2室2厅2卫,21/1,2018.0,精装,西北,无,2538,2.0,2.0,2.0,21.0,1.0,21.0,6.0,2943,3674,False,False,False
房源862,151.1,21967.0,青羊区,68.8,4室1厅2卫,15/4,1991.0,简装,西南,有,2424,4.0,1.0,2.0,15.0,4.0,3.75,33.0,2765,2634,False,False,False
房源863,180.0,9257.0,成华区,194.5,1室2厅1卫,28/29,2000.0,简装,西南,有,631,1.0,2.0,1.0,28.0,29.0,0.9655172413793104,24.0,2688,3766,False,False,True
房源864,162.3,24522.0,高新区,66.2,3室1厅2卫,20/10,2006.0,简装,东,有,1277,3.0,1.0,2.0,20.0,10.0,2.0,18.0,3505,3381,False,False,False
房源865,118.0,9688.0,青羊区,121.8,1室2厅2卫,23/9,1997.0,精装,东北,有,2530,1.0,2.0,2.0,23.0,9.0,2.555555555555556,27.0,3781,929,False,True,False
房源866,319.2,23163.0,高新区,137.8,4室2厅2卫,2/28,2011.0,简装,南,有,1191,4.0,2.0,2.0,2.0,28.0,0.0714285714285714,13.0,1484,569,True,True,False
房源867,310.1,23634.0,高新区,131.2,3室2厅1卫,14/16,1993.0,毛坯,西,无,2001,3.0,2.0,1.0,14.0,16.0,0.875,31.0,2139,2939,False,False,False
房源868,78.9,12545.0,锦江区,62.9,1室1厅1卫,1/2,2000.0,毛坯,东南,有,983,1.0,1.0,1.0,1.0,2.0,0.5,24.0,1327,2293,True,False,True
房源869,93.4,15946.0,锦江区,58.6,1室1厅1卫,7/29,1997.0,精装,东北,无,2361,1.0,1.0,1.0,7.0,29.0,0.2413793103448276,27.0,3230,1928,False,False,False
房源870,82.1,12471.0,双流区,65.8,4室1厅2卫,10/22,1998.0,毛坯,南,有,1778,4.0,1.0,2.0,10.0,22.0,0.4545454545454545,26.0,4031,2101,False,False,False
房源871,233.2,16925.0,金牛区,137.8,1室1厅1卫,20/1,2015.0,毛坯,西南,有,2523,1.0,1.0,1.0,20.0,1.0,20.0,9.0,4951,3191,False,False,False
房源872,216.8,16460.0,双流区,131.7,3室2厅2卫,13/1,1991.0,毛坯,西南,有,2891,3.0,2.0,2.0,13.0,1.0,13.0,33.0,3435,1161,False,True,False
房源873,186.4,21898.0,双流区,85.1,4室1厅1卫,5/16,2005.0,精装,东南,有,2360,4.0,1.0,1.0,5.0,16.0,0.3125,19.0,4376,3732,False,False,False
房源874,357.7,24552.0,金牛区,145.7,1室2厅1卫,15/17,2020.0,精装,西,无,2226,1.0,2.0,1.0,15.0,17.0,0.8823529411764706,4.0,626,1580,True,False,False
房源875,432.1,24978.0,武侯区,173.0,2室2厅1卫,28/23,1995.0,毛坯,南,有,1849,2.0,2.0,1.0,28.0,23.0,1.2173913043478262,29.0,3677,2480,False,False,False
房源876,85.4,15189.0,青羊区,56.2,3室2厅2卫,16/13,2010.0,精装,南,有,2775,3.0,2.0,2.0,16.0,13.0,1.2307692307692308,14.0,3556,3647,False,False,False
房源877,211.4,16954.0,温江区,124.7,2室1厅1卫,11/17,2015.0,简装,西,有,2751,2.0,1.0,1.0,11.0,17.0,0.6470588235294118,9.0,1103,2099,True,False,False
房源878,147.0,9583.0,双流区,153.4,1室1厅1卫,17/2,2008.0,毛坯,西,无,881,1.0,1.0,1.0,17.0,2.0,8.5,16.0,3949,2006,False,False,True
房源879,122.7,13971.0,天府新区,87.8,3室2厅2卫,13/14,2017.0,精装,西,有,2827,3.0,2.0,2.0,13.0,14.0,0.9285714285714286,7.0,4646,3319,False,False,False
房源880,219.6,22824.0,天府新区,96.2,4室1厅2卫,11/28,1997.0,精装,西南,有,2205,4.0,1.0,2.0,11.0,28.0,0.3928571428571428,27.0,4033,2860,False,False,False
房源881,370.3,26078.0,高新区,142.0,1室1厅2卫,10/3,2003.0,毛坯,东南,有,980,1.0,1.0,2.0,10.0,3.0,3.333333333333333,21.0,3867,2660,False,False,True
房源882,218.5,11828.0,金牛区,184.7,1室2厅2卫,29/27,2013.0,精装,东北,有,546,1.0,2.0,2.0,29.0,27.0,1.0740740740740742,11.0,3868,875,False,True,True
房源883,257.9,15038.0,高新区,171.5,1室2厅2卫,17/15,2015.0,毛坯,西北,有,2213,1.0,2.0,2.0,17.0,15.0,1.1333333333333333,9.0,4297,3233,False,False,False
房源884,245.7,17868.0,龙泉驿区,137.5,2室2厅1卫,9/10,2020.0,精装,西,无,1883,2.0,2.0,1.0,9.0,10.0,0.9,4.0,2292,2303,False,False,False
房源885,309.4,19401.0,龙泉驿区,159.5,2室2厅2卫,8/21,2021.0,简装,东南,有,1377,2.0,2.0,2.0,8.0,21.0,0.3809523809523809,3.0,3361,1607,False,False,False
房源886,146.1,13952.0,温江区,104.7,1室2厅1卫,13/27,1991.0,毛坯,东,有,2091,1.0,2.0,1.0,13.0,27.0,0.4814814814814814,33.0,3976,3492,False,False,False
房源887,294.0,20120.0,锦江区,146.1,4室2厅2卫,18/5,2014.0,简装,南,有,1167,4.0,2.0,2.0,18.0,5.0,3.6,10.0,3917,3478,False,False,False
房源888,187.4,15631.0,锦江区,119.9,1室1厅1卫,6/17,1991.0,毛坯,南,有,1677,1.0,1.0,1.0,6.0,17.0,0.3529411764705882,33.0,2145,2256,False,False,False
房源889,140.7,17928.0,金牛区,78.5,3室1厅1卫,11/20,1990.0,精装,西北,有,1111,3.0,1.0,1.0,11.0,20.0,0.55,34.0,1705,3034,True,False,False
房源890,322.0,20731.0,金牛区,155.3,4室1厅2卫,16/9,2001.0,简装,西北,无,2374,4.0,1.0,2.0,16.0,9.0,1.7777777777777777,23.0,3530,2320,False,False,False
房源891,240.7,18032.0,双流区,133.5,1室1厅1卫,2/5,1998.0,精装,北,无,873,1.0,1.0,1.0,2.0,5.0,0.4,26.0,3372,3575,False,False,True
